"ID","point5.8.dentigerous.arm.width.resids","point7.5.dentigerous.arm.base.resids","point1.2.lower.jaw.length.resids","point8.9.dentigerous.arm.depth.resids","point2.11.palatine.height.resids","point2.3.jaw.closing.inlever.resids","point15.16.cranial.height.resids","point14.15.orbit.diameter.resids","point2.18.suspensorium.length.resids","point9.10.ascending.proess.length.resids","point2.4.opening.inlever.resids","point12.19.nasal.tissue.protrusion.resids","point11.14.ectopterygoid.resids","point16.18.head.depth.resids","point12.13.maxillary.head.protrusion.resids","point6.11.maxilla.length.resids","point11.13.maxillary.head.height.resids","point17.18.pelvic.girdle.length.resids","population","species.x"
"O_54",-0.196346042547202,-0.13584653024863,-0.0683444625841876,-0.0871635806012513,-0.129369588736945,-0.159001507969349,-0.0921775008560166,-0.0676661647908832,0.0261947389215725,-0.236173459107224,0.0065170003796078,-0.288835685016844,-0.219479474704974,-0.000192372443146515,-0.128796693566038,-0.123699346245738,-0.0825176695625028,-0.0593548693122209,"PAI","variegatus"
"O_78",-0.0913004248628517,-0.129365858876174,0.00087933016507369,-0.0735597884708121,-0.140618639176222,-0.195464049229597,-0.0799616423224131,-0.0822503897954839,0.0970424169085141,0.0305172025562545,0.326809154590088,0.416321780269887,-0.0692953428186834,-0.018180092375849,-0.0171915009326257,-0.0397192778021696,0.273081591678062,0.0242786915740786,"PAI","variegatus"
"O_72",-0.101204860384354,-0.0531732529405897,-0.0332423262593127,-0.0376698790051049,-0.0788719645401501,-0.135497265472113,-0.034302636935027,0.0382939352460898,0.070903746365382,-0.0834521369543036,0.0824568726208274,0.345672257044701,-0.264615639240634,0.032877493541706,-0.16087730232448,-0.095010732665221,-0.423103095581051,-0.0220105085382154,"PAI","variegatus"
"O_58",0.00140980047180455,-0.0893178793394842,-0.123186480589348,0.0911647489682512,-0.0594061846999974,-0.0506259976027937,-0.0152174973609154,-0.134003560126828,-0.0201135190786674,-0.282098076636264,0.0349391335202879,0.455061390013074,0.0290055017137255,-0.0102908440862888,-0.0895322119216925,-0.0378855701378356,-0.0693954606755686,-0.106280302953338,"PAI","variegatus"
"E_48",0.0171603315370679,-0.0569153316919184,-0.0524636236834785,-0.0239925741092094,-0.0281503912901925,0.00398235786123957,0.0985541696482617,-0.0738288711730394,-0.112589628603941,-0.0560934630844718,-0.276444030325839,0.407816601910252,0.0277178231496177,-0.0687051536086763,-0.00539582834050312,-0.0181264607657322,0.123424113953967,0.0634790308864606,"MER","variegatus"
"E_45",-0.144959467764546,-0.143574008806324,-0.0287420131111775,0.0148256578683003,-0.0652342283352429,-0.0541967087873507,-0.114725027510718,0.0185526963567853,-0.0353920424690967,-0.124073619312252,-0.0252667567598743,-0.458723811314872,-0.0636654742799819,-0.016023812744679,0.179208402235249,-0.0604548250615661,-0.410803954793468,0.00959216406276187,"MER","variegatus"
"E_39",-0.107175633630227,-0.0115278029123958,0.0473501217865877,0.0990459976250303,-0.00824796718818836,-0.0991282082648323,0.0454244215915918,0.0574619984638427,-0.133796739667808,0.0192170183236657,0.0578867145807997,-0.356540126806181,0.125079476341515,-0.053357761951204,0.260982394705761,-0.00550437505458987,-0.192020477623958,0.0337695851648821,"MER","variegatus"
"E_36",-0.0472765283157413,-0.0706646976714998,-0.0160121058014444,0.0182185985180041,-0.0213650808379054,-0.0517404817961377,-0.0130073065612758,-0.0362978524924827,-0.0186478665354034,-0.0236408825792454,0.0061920894999734,0.174081313156395,0.157594225000047,-0.0369835218074546,0.240279414236497,-0.0514080691395752,0.0772451013312684,-0.0149009769051858,"MER","variegatus"
"E_29",0.102567551985543,0.0119263292170937,0.0253607312923063,-0.00831830658829405,-0.0488595214416831,0.0416641247936093,-0.0680811448269073,0.0166282442291876,-0.186041468449866,-0.136483148326632,0.12505546182372,-0.369645667877279,-0.0588318435807469,-0.0392785691936604,-0.150105025247772,-0.00573157525578951,0.268493904254121,0.026791520256614,"MER","variegatus"
"E_27",0.105246702921192,0.0517116752176859,0.00703394241220499,0.0900858874497022,0.00415438107438045,0.0658994180469772,0.0988617749503882,0.0549348420843648,-0.184109449273037,-0.0994243153834847,-0.0786297314925525,0.0718733565763849,0.0606177000854956,-0.0137001849677248,-0.177422477783711,0.0261907030913874,0.242843032162968,0.0452788130917249,"MER","variegatus"
"E_23",-0.0177160176799721,-0.0669267738920584,-0.0316933285731012,-0.0392648922485566,-0.00168421042524092,0.033702585583012,-0.0790389745056793,-0.0327314386410194,-0.0404454292819934,0.170918427912182,-0.170379285667687,-0.0715327862320705,0.0611913946009774,-0.0737117241293199,-0.162047423623685,0.0022550664139867,-0.186730484574166,-0.0341202655820581,"MER","variegatus"
"E_20",0.0220213205978574,-0.0489879646216992,-0.0180221080989794,-0.0113766568555439,-0.0848430685475176,-0.215990610568045,-0.0233790451186351,-0.0322076910208014,-0.116924074091416,0.0636248753511584,-0.234613335863953,-0.307764484712016,-0.0218701724370741,-0.0518420577750879,0.0043985065100885,-0.0522291193305599,-0.101989446693315,0.0111445222778499,"MER","variegatus"
"E_15",0.0792434705123574,0.0140405990950809,0.0017218804913084,0.175672997054398,0.0357588503740147,0.0408645712315491,-0.110398367981198,0.0639417583843924,-0.0983653386982286,-0.19110496509015,0.065482939327647,0.337826306639259,-0.0604427223185188,-0.0186765008079876,0.0363715052401237,-0.0125443943229461,0.257313464211169,0.0658945042648962,"MER","variegatus"
"E_14",0.0906740950683936,-0.00403876333688378,-0.00768792989012363,0.0239410181859495,-0.0213749174403093,-0.114486172408863,-0.0447441818742748,-0.0166797712552635,-0.066257183480475,0.0976302029088713,-0.0812238594616676,-0.0671032771000992,-0.0452229691348662,-0.0183791811262482,0.134131724165842,0.013909732947199,0.046648383358919,-0.0155245171338953,"MER","variegatus"
"E_12",-0.0734399808877921,-0.118224935239008,-0.0810377449363938,0.00524872746969901,-0.0368502827987774,0.0310097679183301,-0.0767580066409748,-0.00575851827790086,-0.0963017971571566,-0.11881804590206,-0.0458524902850675,0.0505340279171698,-0.019450933894047,-0.102001639845926,0.0252312611294431,-0.0167574372036978,-0.3855658719121,-0.145456941432251,"MER","variegatus"
"E_10",-0.0110250078301676,-0.0257950369841923,0.0353760994706311,0.0479513014822062,-0.0706478288827519,-0.0452317270651013,0.0125152079980044,0.00680190233116406,-0.133948242101277,-0.064618756381192,0.0256825936043523,0.30813774975596,-0.125838707680446,-0.013866586414836,-0.104804269821492,-0.0451745105962879,0.00716893057853896,0.0353704156083208,"MER","variegatus"
